City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1723,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
1724,tiksi,ru,3.22,overcast clouds,71.6872,128.8694,Arktika
1725,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
1726,constitucion,cl,58.64,clear sky,-35.3333,-72.4167,Hotel Boutique Las Azucenas
1727,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1728,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
1729,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1730,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1731,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
1732,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1733,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
1734,isangel,vu,78.58,overcast clouds,-19.55,169.2667,Tanna Lodge
1735,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
1736,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
1737,fontaine,fr,56.05,overcast clouds,45.1984,5.6827,Hôtel Institut
1738,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
1739,maningrida,au,80.78,overcast clouds,-12.0667,134.2667,Dhukurrdji Lodge
1740,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1741,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
1742,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1743,san patricio,mx,75.31,clear sky,19.2167,-104.7,Hotel Cabo Blanco
1744,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
1745,presque isle,us,26.46,broken clouds,46.6811,-68.0159,Hampton Inn Presque Isle
1746,dingtao,cn,56.34,overcast clouds,35.0683,115.5625,VX Heze Dingtao District Taoyi Road Hotel
1747,jumla,np,47.3,clear sky,29.2747,82.1838,Royal Garden Hotel
1748,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
1749,la ronge,ca,34.05,few clouds,55.1001,-105.2842,Northland Motor Hotel
1750,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1751,wladyslawowo,pl,37.0,light rain,54.7909,18.4009,Gwiazda Morza Resort SPA&SPORT
1752,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1753,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1754,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1755,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
1756,morogoro,tz,69.93,moderate rain,-6.8167,37.6667,Nashera Hotel
1757,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1758,upernavik,gl,10.2,broken clouds,72.7868,-56.1549,Café de Upernavik
1759,stargard szczecinski,pl,43.34,overcast clouds,53.3367,15.0499,"Hotel - Restauracja "" Spichlerz"""
1760,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
1761,beyneu,kz,38.8,clear sky,45.3167,55.2,NUR
1762,saint george,bm,62.38,scattered clouds,32.3817,-64.6781,The St George's Club & Resort
1763,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1764,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1765,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
1766,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1767,wajid,so,77.63,scattered clouds,3.8093,43.2471,xamdihotelresturant114
1768,butaritari,ki,81.07,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
1769,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1770,cozumel,mx,82.47,scattered clouds,20.5083,-86.9458,Cozumel Palace® All Inclusive Resort
1771,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1772,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1773,arraial do cabo,br,75.16,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1774,porto seguro,br,81.12,scattered clouds,-16.4497,-39.0647,Porto Cálem Praia Hotel
1775,tura,ru,-6.74,overcast clouds,64.2833,100.25,TuraEvenriya. Hostel-Hotel
1776,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1777,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1778,kangaatsiaq,gl,14.86,overcast clouds,68.3065,-53.4641,Nukissiorfiit
1779,vila velha,br,78.94,broken clouds,-20.3297,-40.2925,Hotel Vitória Palace
1780,samarai,pg,83.62,overcast clouds,-10.6167,150.6667,Nuli Sapi
1781,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1782,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1784,hamilton,bm,62.64,scattered clouds,32.2915,-64.778,Coco Reef Resort Bermuda
1785,constitucion,mx,82.06,broken clouds,23.9912,-104.6749,Hotel Posada San Agustin
1786,bambous virieux,mu,76.21,scattered clouds,-20.3428,57.7575,Casa Tia Villa
1787,nemuro,jp,36.37,overcast clouds,43.3236,145.575,Hotel Nemuro Kaiyoutei
1788,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1789,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
1792,mount isa,au,83.97,clear sky,-20.7333,139.5,ibis Styles Mt Isa Verona
1793,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
1794,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
1795,pitimbu,br,79.39,overcast clouds,-7.4706,-34.8086,Reserva do Abiaí
1796,weyburn,ca,26.82,overcast clouds,49.6668,-103.8511,Perfect Inns & Suites
1797,general roca,ar,56.62,broken clouds,-39.0333,-67.5833,Hotel El Recreo
1798,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1799,floreffe,be,49.69,overcast clouds,50.4347,4.7585,"Au Rissart, Chambres d'hôtes"
1800,half moon bay,us,65.62,mist,37.4636,-122.4286,"The Ritz-Carlton, Half Moon Bay"
1801,svetlogorsk,ru,33.51,overcast clouds,54.9399,20.1548,Lumier hotel & spa
1802,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
1804,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
1805,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1806,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
1807,saint george,bm,62.38,scattered clouds,32.3817,-64.6781,The St George's Club & Resort
1808,camargo,mx,85.3,scattered clouds,27.6667,-105.1667,Hotel Santa Fe
1809,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
1810,new norfolk,au,58.91,broken clouds,-42.7826,147.0587,The Shingles Riverside Cottages
1811,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
1812,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
1813,aklavik,ca,-3.59,overcast clouds,68.2191,-135.0107,Aklavik Inn
1814,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1815,ancud,cl,47.23,few clouds,-41.8697,-73.8203,Hotel Arena Gruesa
1816,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
1817,bambanglipuro,id,76.21,overcast clouds,-7.95,110.2833,Puri Brata
1818,bridlington,gb,44.89,overcast clouds,54.0831,-0.1919,Expanse Bridlington Seafront Hotel
1819,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
1820,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1821,sorong,id,81.52,overcast clouds,-0.8833,131.25,Waigo Splash Hotel
1822,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1823,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
1824,kosa,ru,13.26,overcast clouds,59.9445,54.9977,Gostinitsa V Kose
1825,mount isa,au,83.97,clear sky,-20.7333,139.5,ibis Styles Mt Isa Verona
1826,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
1827,saint george,bm,62.38,scattered clouds,32.3817,-64.6781,The St George's Club & Resort
1828,mar del plata,ar,58.87,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
1829,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1830,tuatapere,nz,66.36,clear sky,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
1831,sandwick,gb,31.82,broken clouds,60.0,-1.25,Beach House Self-Catering Accomodation
1832,nouadhibou,mr,64.38,clear sky,20.931,-17.0347,El Medina
1833,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
1834,hobyo,so,80.96,scattered clouds,5.3505,48.5268,Iftin hotel hobyo
1835,muyezerskiy,ru,19.51,light snow,63.9333,31.65,"Gostinitsa Ooo ""Lzkh ""Ledmozerskoye"""
1836,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
1837,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
1838,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1839,isiro,cd,67.21,overcast clouds,2.7739,27.616,Guest House Hewa Bora
1840,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1841,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
1842,berlevag,no,28.4,light snow,70.8578,29.0864,Kvitbrakka
1843,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1844,torbay,ca,33.76,light snow,47.6666,-52.7314,Gallows Cove
1845,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
1846,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1847,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1848,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
1849,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1850,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1851,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
1853,diffa,ne,73.22,few clouds,13.3154,12.6113,ProDAF/Diffa
1854,grand gaube,mu,76.37,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
1855,sao joao da barra,br,76.86,overcast clouds,-21.6403,-41.0511,Pousada Porto De Canoas
1856,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1857,husavik,is,25.65,few clouds,66.0449,-17.3389,Bjarnabúð
1858,san luis,ar,57.16,clear sky,-33.295,-66.3356,Huarpes Hotel
1859,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1860,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1862,fortuna,us,52.93,broken clouds,40.5982,-124.1573,Super 8 by Wyndham Fortuna
1863,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
1864,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1865,souillac,mu,75.58,scattered clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
1866,igrim,ru,9.55,overcast clouds,63.1906,64.4162,Obshchezhitiye Uchebno-Proizvodstvennogo Tsentra
1867,san pedro,ar,82.49,clear sky,-24.2313,-64.8661,Hotel Río Grande
1868,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
1869,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1870,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
1871,zrenjanin,rs,54.01,overcast clouds,45.3836,20.3819,Hotel Vojvodina
1872,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
1873,beidao,cn,48.78,overcast clouds,34.5686,105.8933,Shell Tianshui Maiji District Erma Road Walking Street Hotel
1874,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
1875,talcahuano,cl,58.68,clear sky,-36.7167,-73.1167,departamento comodo
1876,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
1877,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
1879,santa isabel do rio negro,br,72.91,overcast clouds,-0.4139,-65.0192,Hotel GSA
1880,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
1881,pontianak,id,73.38,mist,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1882,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
1883,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1884,bambanglipuro,id,76.21,overcast clouds,-7.95,110.2833,Puri Brata
1885,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
1886,touros,br,79.75,overcast clouds,-5.1989,-35.4608,INN NEW HORIZON
1887,isangel,vu,78.58,overcast clouds,-19.55,169.2667,Tanna Lodge
1888,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
1890,port macquarie,au,69.69,light rain,-31.4333,152.9167,Rydges Port Macquarie
1891,sarkand,kz,30.24,scattered clouds,45.41,79.9186,Гостиница Сарканд
1892,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
1893,margate,za,73.29,clear sky,-30.8636,30.3705,Swallows Nest B&B
1894,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
1895,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
1896,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1897,cherepovets,ru,4.93,broken clouds,59.1333,37.9,"Hotel ""Visit"""
1898,pueblo nuevo,pe,82.78,light rain,-5.7167,-79.8833,EL PORVENIR
1899,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1900,hasaki,jp,52.29,overcast clouds,35.7333,140.8333,Inubosaki Kanko Hotel
1901,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
1903,upernavik,gl,10.2,broken clouds,72.7868,-56.1549,Café de Upernavik
1904,fukue,jp,62.96,light intensity shower rain,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
1905,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1906,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1907,guarapari,br,78.89,overcast clouds,-20.6667,-40.4975,Hotel Porto do Sol
1908,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
1909,tyup,kg,22.39,overcast clouds,42.7276,78.3648,"Yurtochnyy Gorodok ""Ybrayym-Nur"""
1910,solnechnyy,ru,25.84,clear sky,50.7214,136.6319,Hotel complex Pastoral
1911,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
1912,santa vitoria do palmar,br,74.59,light rain,-33.5189,-53.3681,Hostel Comodoro
1913,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
1914,makakilo city,us,80.35,broken clouds,21.3469,-158.0858,Marriott's Ko Olina Beach Club
1915,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1916,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1917,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
1918,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
1919,dali,cn,50.27,clear sky,25.7,100.1833,Dali Travelling With Hostel
1920,oktyabrskoye,ru,28.54,broken clouds,43.0645,44.7417,Prolesok Mini-hotel
1921,henties bay,na,63.0,clear sky,-22.116,14.2845,Fishermans Guest House
1922,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
1923,narsaq,gl,28.04,broken clouds,60.9167,-46.05,Sleep In Narsaq
1924,katobu,id,76.3,overcast clouds,-4.9408,122.5276,La Ode Husein
1925,haukipudas,fi,24.85,overcast clouds,65.1765,25.3523,Hotel Samantta
1926,leshukonskoye,ru,11.62,scattered clouds,64.8989,45.7622,Pryalitsa Hostel
1927,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1928,yar-sale,ru,29.16,overcast clouds,66.8333,70.8333,Yalemd
1929,cabo san lucas,mx,79.61,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
1930,goma,cd,62.82,moderate rain,-1.6792,29.2228,"Goma, CENTRE D'ACCUEIL CARITAS"
1931,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1932,alice springs,au,71.15,broken clouds,-23.7,133.8833,Desert Palms Alice Springs
1933,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1934,mithi,pk,73.44,clear sky,24.7318,69.7981,Ashiyana guest house
1935,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1936,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1937,lunenburg,ca,32.09,overcast clouds,44.3835,-64.3155,Lunenburg Arms Hotel
1938,rocha,uy,74.88,light rain,-34.4833,-54.3333,Hotel Arrarte
1940,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
1941,butaritari,ki,81.07,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
1942,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1943,smithers,ca,50.32,overcast clouds,54.7804,-127.1743,"Prestige Hudson Bay Lodge, Premier Collection"
1944,ciro marina,it,54.21,scattered clouds,39.3732,17.126,Hotel Miramare
1945,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1946,clyde river,ca,-0.17,few clouds,70.4692,-68.5914,Qamaq Hotel
1947,luderitz,na,62.65,few clouds,-26.6481,15.1594,LÜDERITZ NEST HOTEL
1948,arraial do cabo,br,75.16,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1949,tripoli,ly,65.8,overcast clouds,32.8752,13.1875,Al Waddan Hotel
1950,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1951,tuatapere,nz,66.36,clear sky,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
1952,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
1953,mar del plata,ar,58.87,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
1954,hasaki,jp,52.29,overcast clouds,35.7333,140.8333,Inubosaki Kanko Hotel
1956,upernavik,gl,10.2,broken clouds,72.7868,-56.1549,Café de Upernavik
1958,lagoa,pt,60.08,broken clouds,39.05,-27.9833,Casa Das Faias
1959,buala,sb,83.39,light rain,-8.145,159.5921,Maringe Lagoon Lodge
1960,shimoda,jp,55.76,overcast clouds,34.6667,138.95,Shimoda Tokyu Hotel
1961,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1962,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
1963,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
1964,zaruma,ec,64.35,moderate rain,-3.6833,-79.6167,Hotel Zaruma Colonial
1965,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
1966,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
1967,ulvik,no,18.75,broken clouds,60.5672,6.9187,Ulvik Hotel
1968,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
1969,severobaykalsk,ru,1.36,few clouds,55.65,109.3167,Hostel03RUS
1970,rosarito,mx,66.42,broken clouds,32.3333,-117.0333,Hotel Festival Plaza Rosarito
1971,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1972,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
1973,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
1974,stryn,no,30.92,overcast clouds,61.9045,6.7226,Visnes Hotel Stryn
1975,husavik,is,25.65,few clouds,66.0449,-17.3389,Bjarnabúð
1976,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1977,davila,ph,78.78,overcast clouds,18.4726,120.5763,Blue Ridge Beach Resort
1978,port blair,in,77.04,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
1979,pevek,ru,-9.56,overcast clouds,69.7008,170.3133,Severnoye Zoloto
1980,tuktoyaktuk,ca,-13.0,clear sky,69.4541,-133.0374,End of The Road Ltd.
1981,neryungri,ru,11.79,overcast clouds,56.6709,124.6491,Pyat' Zvozd
1982,souillac,mu,75.58,scattered clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
1983,muroto,jp,60.82,overcast clouds,33.2833,134.15,Oota Ryokan
1984,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
1985,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
1986,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
1987,cravo norte,co,76.62,overcast clouds,6.3017,-70.2041,Hotel Potosí Los Mirtos
1988,pevek,ru,-9.56,overcast clouds,69.7008,170.3133,Severnoye Zoloto
1989,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
1990,broken hill,au,61.56,scattered clouds,-31.95,141.4333,Royal Exchange Hotel
1991,rawson,ar,50.9,broken clouds,-43.3002,-65.1023,Hosteria Sampedro
1992,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
1993,ribeira grande,pt,61.95,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
1994,passo fundo,br,71.44,few clouds,-28.2628,-52.4067,Maitá Palace Hotel
1995,coquimbo,cl,62.33,clear sky,-29.9533,-71.3436,Hotel San Juan
1996,grand gaube,mu,76.37,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
1997,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
1998,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
1999,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
